,0
67,data_resize_all/7.3_a4accb1ac1e16cc3d5fa1a28ccbe35e8.jpg
68,data_resize_all/2.7_1325_zeiger3_2020-06-14_13-55-00.jpg
69,data_resize_all/4.8_analog1_20201007-155509.jpg
70,data_resize_all/4.6_60885ed90b97eff521f03584105fdb48.jpg
71,data_resize_all/6.4_c0fa89df519f3e665d7778b437c7d493.jpg
72,data_resize_all/3.7_99c027da533fcba7a9eb7f1c83500759.jpg
73,data_resize_all/9.8_773cf78ad2d6c74f86b0ef92e8fa3825.jpg
74,data_resize_all/2.8_1a3e322cfec861e7b134512597db8b03.jpg
75,data_resize_all/6.8_7188809ca3751b06bd6131dcc9f16073.jpg
76,data_resize_all/5.8_f0dbafc97ed915971cc02bf7d70bfa5b.jpg
77,data_resize_all/6.8_097ae32ce724dfe7fbb7df70cfee44db.jpg
78,data_resize_all/8.2_4042_zeiger3_2019-11-19_07-22-03.jpg
79,data_resize_all/9.4_26b3334236f43cd1b56dd96ddbbf4c6a.jpg
80,data_resize_all/2.3_1141_analog4_20200816-185815.jpg
81,data_resize_all/9.8_adc4d1b3806051194924389d902c84fb.jpg
82,data_resize_all/7.3_3672_zeiger1_2019-09-15_06-00-12.jpg
83,data_resize_all/4.8_d88b4579194bec32d719a5233f0bebfd.jpg
84,data_resize_all/9.8_4906_analog3_20200820-181642.jpg
85,data_resize_all/7.2_47756fe78ba7e662836e9ad4a1f968a4.jpg
86,data_resize_all/7.3_3757_zeiger1_2020-04-29_13-14-02.jpg
87,data_resize_all/3.4_pointer_20211014-221029.jpg
88,data_resize_all/4.8_8491d18717650492fbec094b6a351688.jpg
89,data_resize_all/2.3_ana4_20220623-070659.jpg
90,data_resize_all/6.8_52d5cd5bbc47b0cd2095cd4086fdb2e0.jpg
91,data_resize_all/4.8_77d9b5baab24220bfbe38c826b676839.jpg
92,data_resize_all/1.3_1fe175f541247c9266791695b0689d43.jpg
93,data_resize_all/8.2_4062_analog2_20200814-110306.jpg
94,data_resize_all/2.3_b29e19970764a90c13b77e8f9216b5bb.jpg
95,data_resize_all/6.5_98a0eff9b1d428320a0a2b032ce734a9.jpg
96,data_resize_all/3.3_255a032aa7766769794395f27dc8b42b.jpg
97,data_resize_all/2.0_5f88ba4effbece36968e23aec1e4c49c.jpg
98,data_resize_all/2.3.jpg
99,data_resize_all/3.6_6148aceb40393a66a22df4331ced0755.jpg
100,data_resize_all/4.3_5b9e538c19a684aa8167a846abdd5441.jpg
101,data_resize_all/3.7_1814_analog1_20200821-173148.jpg
102,data_resize_all/6.6_8592f7a6223a2a71f41c425e7dc3a2f8.jpg
103,data_resize_all/9.4_2a2891530d9b1ed3f14dc5390ab017d8.jpg
104,data_resize_all/5.4_pointer_20211008-102957.jpg
105,data_resize_all/7.8_20244588b67d3e8c4207203315e7dc95.jpg
106,data_resize_all/9.6.jpg
107,data_resize_all/7.8_2be90834c34bcd31e8e8d4729b1cba54.jpg
108,data_resize_all/7.3_49ccb6c82ca261f12e65881ecfa0163d.jpg
109,data_resize_all/9.8_ana4_20220628-005723.jpg
110,data_resize_all/7.3_main_ana3_20221213-141633.jpg
111,data_resize_all/8.2_039f7122415415002187c80e6736f869.jpg
112,data_resize_all/7.3_3765_zeiger2_2020-04-29_11-34-02.jpg
113,data_resize_all/2.8_c935920d63548bb1cf8f1785db97a57d.jpg
114,data_resize_all/8.9_analog3_20200928-135043.jpg
115,data_resize_all/3.6_d8c7f1c1da9f76a208e72cd64810a9b5.jpg
116,data_resize_all/2.3_244f94acb4a21e87e4841774a17ae9e9.jpg
117,data_resize_all/0.5_0.6.jpg
